AATK	1	
ABCB1	6	1_KEGG_ABC_TRANSPORTERS	0.333	2_RESPONSE_TO_DRUG	0.333	
COL6A6	7	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_PROSTATE_CANCER	1.000	1_KEGG_CELL_CYCLE	0.857	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.857	1_KEGG_ENDOMETRIAL_CANCER	0.857	0_HALLMARK_G2M_CHECKPOINT	0.714	0_HALLMARK_E2F_TARGETS	0.714	1_KEGG_P53_SIGNALING_PATHWAY	0.714	1_KEGG_GLIOMA	0.714	
COL7A1	2	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	0_HALLMARK_DNA_REPAIR	0.500	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	0_HALLMARK_MYC_TARGETS_V1	0.500	0_HALLMARK_MYC_TARGETS_V2	0.500	0_HALLMARK_IL2_STAT5_SIGNALING	0.500	1_KEGG_PURINE_METABOLISM	0.500	1_KEGG_PYRIMIDINE_METABOLISM	0.500	
CR1	1	
CR2	1	
CREB3	1	1_KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	1.000	
CREBBP	12	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_CELL_CYCLE	0.917	1_KEGG_PROSTATE_CANCER	0.833	2_NUCLEUS	0.833	1_KEGG_FOCAL_ADHESION	0.750	1_KEGG_COLORECTAL_CANCER	0.750	2_BIOPOLYMER_METABOLIC_PROCESS	0.750	2_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	0.750	2_CELL_PROLIFERATION_GO_0008283	0.750	0_HALLMARK_G2M_CHECKPOINT	0.667	
CRMP1	4	0_HALLMARK_E2F_TARGETS	1.000	2_NUCLEAR_PART	1.000	2_NUCLEAR_LUMEN	1.000	2_NUCLEUS	1.000	0_HALLMARK_G2M_CHECKPOINT	0.750	0_HALLMARK_MYC_TARGETS_V1	0.750	1_KEGG_DNA_REPLICATION	0.750	1_KEGG_BASE_EXCISION_REPAIR	0.750	1_KEGG_CELL_CYCLE	0.750	1_KEGG_PATHWAYS_IN_CANCER	0.750	
CRY1	1	0_HALLMARK_HYPOXIA	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_ESTROGEN_RESPONSE_EARLY	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	0_HALLMARK_UV_RESPONSE_DN	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_FOCAL_ADHESION	1.000	
CSF2RB	2	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	2_BIOPOLYMER_METABOLIC_PROCESS	1.000	2_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	1.000	2_REGULATION_OF_CELLULAR_METABOLIC_PROCESS	1.000	2_TRANSCRIPTION	1.000	2_POSITIVE_REGULATION_OF_BIOLOGICAL_PROCESS	1.000	2_REGULATION_OF_METABOLIC_PROCESS	1.000	2_POSITIVE_REGULATION_OF_CELLULAR_PROCESS	1.000	0_HALLMARK_IL6_JAK_STAT3_SIGNALING	0.500	
CSNK1D	1	0_HALLMARK_WNT_BETA_CATENIN_SIGNALING	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_APOPTOSIS	1.000	1_KEGG_WNT_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	1_KEGG_GLIOMA	1.000	1_KEGG_PROSTATE_CANCER	1.000	1_KEGG_THYROID_CANCER	1.000	
CSNK1G1	2	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_MAPK_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_SMALL_CELL_LUNG_CANCER	1.000	1_KEGG_DILATED_CARDIOMYOPATHY	1.000	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	1.000	2_EXTRACELLULAR_MATRIX	1.000	
CSNK2A1	2	1_KEGG_PATHWAYS_IN_CANCER	1.000	0_HALLMARK_DNA_REPAIR	0.500	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	0_HALLMARK_MYC_TARGETS_V1	0.500	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	0_HALLMARK_IL2_STAT5_SIGNALING	0.500	1_KEGG_PURINE_METABOLISM	0.500	1_KEGG_PYRIMIDINE_METABOLISM	0.500	1_KEGG_RNA_POLYMERASE	0.500	
CST7	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_MYC_TARGETS_V2	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_PROTEASOME	1.000	1_KEGG_BASE_EXCISION_REPAIR	1.000	1_KEGG_NUCLEOTIDE_EXCISION_REPAIR	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	
CTBP1	3	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.667	1_KEGG_APOPTOSIS	0.667	1_KEGG_AXON_GUIDANCE	0.667	1_KEGG_FOCAL_ADHESION	0.667	1_KEGG_ECM_RECEPTOR_INTERACTION	0.667	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.667	1_KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.667	
CTBP2	4	1_KEGG_PATHWAYS_IN_CANCER	0.750	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_ESTROGEN_RESPONSE_EARLY	0.500	0_HALLMARK_E2F_TARGETS	0.500	0_HALLMARK_MYC_TARGETS_V1	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_OOCYTE_MEIOSIS	0.500	1_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.500	1_KEGG_COLORECTAL_CANCER	0.500	1_KEGG_ENDOMETRIAL_CANCER	0.500	
CTNNA2	3	
CTNNA3	6	2_CELL_CELL_ADHESION	0.500	1_KEGG_TIGHT_JUNCTION	0.333	1_KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.333	2_CELL_JUNCTION	0.333	2_TIGHT_JUNCTION	0.333	2_INTERCELLULAR_JUNCTION	0.333	2_APICAL_JUNCTION_COMPLEX	0.333	2_APICOLATERAL_PLASMA_MEMBRANE	0.333	2_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION	0.333	0_HALLMARK_APICAL_JUNCTION	0.167	
CTNNB1	16	1_KEGG_PATHWAYS_IN_CANCER	0.938	1_KEGG_PROSTATE_CANCER	0.938	1_KEGG_CELL_CYCLE	0.875	1_KEGG_FOCAL_ADHESION	0.875	1_KEGG_COLORECTAL_CANCER	0.813	2_NUCLEUS	0.813	2_DNA_METABOLIC_PROCESS	0.813	0_HALLMARK_G2M_CHECKPOINT	0.750	0_HALLMARK_E2F_TARGETS	0.750	1_KEGG_ENDOMETRIAL_CANCER	0.688	
CTSF	1	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_INOSITOL_PHOSPHATE_METABOLISM	1.000	1_KEGG_MAPK_SIGNALING_PATHWAY	1.000	1_KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	1.000	1_KEGG_APOPTOSIS	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	
CUBN	18	0_HALLMARK_IL6_JAK_STAT3_SIGNALING	0.056	0_HALLMARK_G2M_CHECKPOINT	0.056	0_HALLMARK_E2F_TARGETS	0.056	0_HALLMARK_MYC_TARGETS_V1	0.056	1_KEGG_PURINE_METABOLISM	0.056	1_KEGG_PYRIMIDINE_METABOLISM	0.056	1_KEGG_DNA_REPLICATION	0.056	1_KEGG_MISMATCH_REPAIR	0.056	1_KEGG_CELL_CYCLE	0.056	1_KEGG_P53_SIGNALING_PATHWAY	0.056	
DAB1	2	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_E2F_TARGETS	0.500	0_HALLMARK_MYC_TARGETS_V1	0.500	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	1_KEGG_DNA_REPLICATION	0.500	1_KEGG_MISMATCH_REPAIR	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_TGF_BETA_SIGNALING_PATHWAY	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_ECM_RECEPTOR_INTERACTION	0.500	
DAZ4	25	
DBF4	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V2	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_TGF_BETA_SIGNALING_PATHWAY	1.000	1_KEGG_JAK_STAT_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_CHRONIC_MYELOID_LEUKEMIA	1.000	
DCC	2	1_KEGG_AXON_GUIDANCE	1.000	1_KEGG_LONG_TERM_POTENTIATION	0.500	
DCHS2	1	
DCLK1	4	
DCT	1	
DDR2	2	
DDX20	1	
DGKB	1	1_KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	1.000	1_KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	1.000	
DGKD	1	1_KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	1.000	1_KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	1.000	
DGKG	1	1_KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	1.000	
DGKH	2	1_KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.500	
DGKI	1	1_KEGG_INOSITOL_PHOSPHATE_METABOLISM	1.000	1_KEGG_CALCIUM_SIGNALING_PATHWAY	1.000	1_KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	1.000	
DHX37	1	
DKC1	2	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.500	1_KEGG_APOPTOSIS	0.500	1_KEGG_AXON_GUIDANCE	0.500	1_KEGG_FOCAL_ADHESION	0.500	1_KEGG_ECM_RECEPTOR_INTERACTION	0.500	1_KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.500	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.500	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.500	1_KEGG_PATHWAYS_IN_CANCER	0.500	1_KEGG_SMALL_CELL_LUNG_CANCER	0.500	
DLAT	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	2_NUCLEUS	1.000	
DLG4	2	0_HALLMARK_G2M_CHECKPOINT	0.500	0_HALLMARK_MTORC1_SIGNALING	0.500	0_HALLMARK_E2F_TARGETS	0.500	0_HALLMARK_MYC_TARGETS_V1	0.500	1_KEGG_PYRIMIDINE_METABOLISM	0.500	1_KEGG_DNA_REPLICATION	0.500	1_KEGG_PROTEASOME	0.500	1_KEGG_BASE_EXCISION_REPAIR	0.500	1_KEGG_CELL_CYCLE	0.500	1_KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.500	
DMD	16	1_KEGG_PATHWAYS_IN_CANCER	0.813	1_KEGG_CELL_CYCLE	0.750	2_NUCLEUS	0.750	0_HALLMARK_E2F_TARGETS	0.688	2_DNA_METABOLIC_PROCESS	0.688	0_HALLMARK_G2M_CHECKPOINT	0.625	1_KEGG_DNA_REPLICATION	0.625	1_KEGG_FOCAL_ADHESION	0.625	1_KEGG_PROSTATE_CANCER	0.625	2_CHROMOSOMAL_PART	0.625	
DNA2	1	0_HALLMARK_IL6_JAK_STAT3_SIGNALING	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_IL2_STAT5_SIGNALING	1.000	0_HALLMARK_KRAS_SIGNALING_UP	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_MAPK_SIGNALING_PATHWAY	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_APOPTOSIS	1.000	
DNAJC6	1	
DNM2	3	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_UV_RESPONSE_DN	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	2_NUCLEAR_PART	1.000	2_NON_MEMBRANE_BOUND_ORGANELLE	1.000	2_NUCLEUS	1.000	2_REPLICATION_FORK	1.000	
DOCK1	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_COMPLEMENT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_IL2_STAT5_SIGNALING	1.000	0_HALLMARK_ALLOGRAFT_REJECTION	1.000	1_KEGG_MAPK_SIGNALING_PATHWAY	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_APOPTOSIS	1.000	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	1.000	1_KEGG_HEMATOPOIETIC_CELL_LINEAGE	1.000	
DOCK2	1	0_HALLMARK_WNT_BETA_CATENIN_SIGNALING	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_UV_RESPONSE_DN	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_APOPTOSIS	1.000	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	1.000	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	
DOK1	2	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	2_PROTEINACEOUS_EXTRACELLULAR_MATRIX	1.000	2_EXTRACELLULAR_MATRIX_PART	1.000	2_EXTRACELLULAR_MATRIX	1.000	2_SYSTEM_DEVELOPMENT	1.000	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	2_ORGAN_DEVELOPMENT	1.000	
DOK2	1	0_HALLMARK_WNT_BETA_CATENIN_SIGNALING	1.000	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_APOPTOSIS	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	1_KEGG_PROTEASOME	1.000	1_KEGG_MAPK_SIGNALING_PATHWAY	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_APOPTOSIS	1.000	
DOK5	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V2	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_PROSTATE_CANCER	1.000	1_KEGG_THYROID_CANCER	1.000	
DPYSL5	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_MYC_TARGETS_V2	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_PYRIMIDINE_METABOLISM	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_FOCAL_ADHESION	1.000	
DRP2	2	
DSP	4	2_CORNIFIED_ENVELOPE	0.750	2_KERATINOCYTE_DIFFERENTIATION	0.750	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.250	1_KEGG_APOPTOSIS	0.250	1_KEGG_AXON_GUIDANCE	0.250	1_KEGG_FOCAL_ADHESION	0.250	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	0.250	1_KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.250	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.250	1_KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.250	
DTL	1	2_CHROMATIN_REMODELING_COMPLEX	1.000	2_CHROMATIN_ASSEMBLY	1.000	2_NUCLEOSOME_ASSEMBLY	1.000	2_CHROMATIN_BINDING	1.000	
DTNA	3	
DUSP6	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_MYC_TARGETS_V2	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_P53_SIGNALING_PATHWAY	1.000	2_NUCLEOPLASM	1.000	2_ORGANELLE_PART	1.000	2_NUCLEAR_CHROMOSOME	1.000	
DVL3	1	
DZIP1	1	
E2F3	2	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_SMALL_CELL_LUNG_CANCER	1.000	2_SYSTEM_DEVELOPMENT	1.000	2_SIGNAL_TRANSDUCTION	1.000	2_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	1.000	2_ANATOMICAL_STRUCTURE_DEVELOPMENT	1.000	
E2F4	5	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	2_NUCLEUS	1.000	2_DNA_METABOLIC_PROCESS	1.000	2_BIOPOLYMER_METABOLIC_PROCESS	1.000	2_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	1.000	2_DNA_REPLICATION	1.000	
E2F6	1	
ECEL1	1	1_KEGG_CALCIUM_SIGNALING_PATHWAY	1.000	1_KEGG_OOCYTE_MEIOSIS	1.000	1_KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	1.000	1_KEGG_GAP_JUNCTION	1.000	1_KEGG_GNRH_SIGNALING_PATHWAY	1.000	1_KEGG_MELANOGENESIS	1.000	1_KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	1.000	1_KEGG_VIBRIO_CHOLERAE_INFECTION	1.000	
EDNRB	1	2_ANTIPORTER_ACTIVITY	1.000	
EEF1A1	2	
EEF1A2	2	
EEF1D	7	
EFTUD2	1	2_SPLICEOSOME	1.000	
EGF	1	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	0_HALLMARK_UV_RESPONSE_DN	1.000	1_KEGG_ERBB_SIGNALING_PATHWAY	1.000	1_KEGG_TGF_BETA_SIGNALING_PATHWAY	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	
EGR1	7	1_KEGG_PATHWAYS_IN_CANCER	1.000	0_HALLMARK_G2M_CHECKPOINT	0.714	0_HALLMARK_E2F_TARGETS	0.714	1_KEGG_DNA_REPLICATION	0.714	1_KEGG_MISMATCH_REPAIR	0.714	1_KEGG_CELL_CYCLE	0.714	1_KEGG_FOCAL_ADHESION	0.714	1_KEGG_ECM_RECEPTOR_INTERACTION	0.714	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.714	1_KEGG_SMALL_CELL_LUNG_CANCER	0.714	
EGR2	1	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_APOPTOSIS	1.000	1_KEGG_AXON_GUIDANCE	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_HEMATOPOIETIC_CELL_LINEAGE	1.000	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_SMALL_CELL_LUNG_CANCER	1.000	
EIF2AK2	1	0_HALLMARK_APOPTOSIS	1.000	1_KEGG_MAPK_SIGNALING_PATHWAY	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_TGF_BETA_SIGNALING_PATHWAY	1.000	1_KEGG_AXON_GUIDANCE	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	
EIF3A	1	2_NEURON_APOPTOSIS	1.000	
EIF4G1	1	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_APOPTOSIS	1.000	1_KEGG_AXON_GUIDANCE	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_CELL_ADHESION_MOLECULES_CAMS	1.000	1_KEGG_HEMATOPOIETIC_CELL_LINEAGE	1.000	1_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.000	1_KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	1.000	
ELMO1	3	1_KEGG_CELL_CYCLE	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	1_KEGG_ENDOMETRIAL_CANCER	1.000	1_KEGG_PROSTATE_CANCER	1.000	2_NUCLEOLUS	1.000	2_BIOPOLYMER_METABOLIC_PROCESS	1.000	2_CELL_PROLIFERATION_GO_0008283	1.000	0_HALLMARK_G2M_CHECKPOINT	0.667	0_HALLMARK_E2F_TARGETS	0.667	
ELN	1	
EP300	8	1_KEGG_PATHWAYS_IN_CANCER	1.000	0_HALLMARK_E2F_TARGETS	0.875	1_KEGG_CELL_CYCLE	0.875	1_KEGG_COLORECTAL_CANCER	0.875	2_RESPONSE_TO_DNA_DAMAGE_STIMULUS	0.875	0_HALLMARK_MYC_TARGETS_V1	0.750	1_KEGG_DNA_REPLICATION	0.750	1_KEGG_MISMATCH_REPAIR	0.750	2_NON_MEMBRANE_BOUND_ORGANELLE	0.750	2_NUCLEUS	0.750	
EP400	8	0_HALLMARK_E2F_TARGETS	0.875	1_KEGG_CELL_CYCLE	0.875	1_KEGG_PATHWAYS_IN_CANCER	0.875	1_KEGG_COLORECTAL_CANCER	0.875	0_HALLMARK_G2M_CHECKPOINT	0.750	2_NUCLEUS	0.750	2_CHROMOSOME	0.750	2_DNA_METABOLIC_PROCESS	0.750	2_BIOPOLYMER_METABOLIC_PROCESS	0.750	2_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS	0.750	
EPAS1	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V1	1.000	0_HALLMARK_MYC_TARGETS_V2	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_PYRIMIDINE_METABOLISM	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_MISMATCH_REPAIR	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_FOCAL_ADHESION	1.000	
EPB41	1	0_HALLMARK_G2M_CHECKPOINT	1.000	0_HALLMARK_E2F_TARGETS	1.000	0_HALLMARK_MYC_TARGETS_V2	1.000	0_HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.000	1_KEGG_DNA_REPLICATION	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_FOCAL_ADHESION	1.000	1_KEGG_ECM_RECEPTOR_INTERACTION	1.000	1_KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	
EPB41L3	2	
EPHA3	4	0_HALLMARK_E2F_TARGETS	1.000	1_KEGG_CELL_CYCLE	1.000	1_KEGG_PATHWAYS_IN_CANCER	1.000	1_KEGG_COLORECTAL_CANCER	1.000	2_NON_MEMBRANE_BOUND_ORGANELLE	1.000	2_INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE	1.000	0_HALLMARK_G2M_CHECKPOINT	0.750	0_HALLMARK_MYC_TARGETS_V1	0.750	1_KEGG_DNA_REPLICATION	0.750	1_KEGG_MISMATCH_REPAIR	0.750	
EPHA4	1	
EPHB1	7	1_KEGG_PATHWAYS_IN_CANCER	0.857	0_HALLMARK_E2F_TARGETS	0.714	1_KEGG_CELL_CYCLE	0.714	2_BIOPOLYMER_METABOLIC_PROCESS	0.714	2_RESPONSE_TO_DNA_DAMAGE_STIMULUS	0.714	0_HALLMARK_G2M_CHECKPOINT	0.571	1_KEGG_DNA_REPLICATION	0.571	1_KEGG_P53_SIGNALING_PATHWAY	0.571	2_NUCLEAR_PART	0.571	2_ORGANELLE_LUMEN	0.571	
